Voltage U1	Corriente IA
42,63	7,49
42,66	7,46
42,68	7,44
42,71	7,42
42,73	7,41
42,75	7,39
42,78	7,36
42,80	7,33
42,83	7,31
42,85	7,30
42,88	7,29
42,90	7,26
42,93	7,24
42,95	7,24
42,97	7,24
43,00	7,23
43,02	7,21
43,05	7,21
43,07	7,21
43,10	7,20
43,12	7,19
43,15	7,19
43,17	7,18
43,19	7,19
43,22	7,18
43,24	7,17
43,27	7,16
43,29	7,17
43,32	7,15
43,34	7,16
43,36	7,16
43,39	7,17
43,41	7,15
43,44	7,17
43,46	7,17
43,49	7,18
43,51	7,17
43,54	7,18
43,56	7,19
43,58	7,22
43,61	7,21
43,63	7,22
43,66	7,22
43,68	7,26
43,71	7,26
43,73	7,28
43,76	7,28
43,78	7,31
43,80	7,32
43,83	7,34
43,85	7,34
43,88	7,36
43,90	7,37
43,93	7,39
43,95	7,40
43,98	7,42
44,00	7,43
44,02	7,45
44,05	7,46
44,07	7,48
44,10	7,50
44,12	7,50
44,15	7,52
44,17	7,55
44,20	7,57
44,22	7,59
44,24	7,60
44,27	7,63
44,29	7,67
44,32	7,70
44,34	7,72
44,37	7,75
44,39	7,79
44,41	7,83
44,44	7,86
44,46	7,88
44,49	7,90
44,51	7,93
44,54	7,96
44,56	7,99
44,59	8,02
44,61	8,04
44,63	8,06
44,66	8,13
44,68	8,15
44,71	8,23
44,73	8,24
44,76	8,32
44,78	8,35
44,81	8,44
44,83	8,44
44,85	8,54
44,88	8,54
44,90	8,67
44,93	8,69
44,95	8,81
44,98	8,85
45,00	8,97
45,03	9,01
45,05	9,13
45,07	9,18
45,10	9,29
45,12	9,34
45,15	9,44
45,17	9,50
45,20	9,62
45,22	9,69
45,25	9,80
45,27	9,88
45,29	10,00
45,32	10,10
45,34	10,20
45,37	10,30
45,39	10,40
45,42	10,50
45,44	10,59
45,47	10,69
45,49	10,77
45,51	10,90
45,54	10,97
45,56	11,09
45,59	11,18
45,61	11,31
45,64	11,37
45,66	11,48
45,68	11,53
45,71	11,63
45,73	11,68
45,76	11,76
45,78	11,80
45,81	11,88
45,83	11,91
45,86	11,98
45,88	12,02
45,90	12,07
45,93	12,10
45,95	12,14
45,98	12,17
46,00	12,20
46,03	12,21
46,05	12,21
46,08	12,22
46,10	12,22
46,12	12,23
46,15	12,22
46,17	12,20
46,20	12,19
46,22	12,18
46,25	12,15
46,27	12,13
46,30	12,07
46,32	12,05
46,34	12,00
46,37	11,98
46,39	11,92
46,42	11,89
46,44	11,83
46,47	11,80
46,49	11,72
46,52	11,69
46,54	11,60
46,56	11,55
46,59	11,46
46,61	11,42
46,64	11,33
46,66	11,28
46,69	11,20
46,71	11,16
46,73	11,10
46,76	11,06
46,78	10,98
46,81	10,94
46,83	10,87
46,86	10,81
46,88	10,73
46,91	10,66
46,93	10,58
46,95	10,53
46,98	10,46
47,00	10,41
47,03	10,35
47,05	10,30
47,08	10,23
47,10	10,18
47,13	10,12
47,15	10,06
47,17	9,98
47,20	9,92
47,22	9,86
47,25	9,83
47,27	9,77
47,30	9,74
47,32	9,70
47,35	9,68
47,37	9,63
47,39	9,60
47,42	9,55
47,44	9,53
47,47	9,48
47,49	9,45
47,52	9,41
47,54	9,39
47,57	9,35
47,59	9,32
47,61	9,27
47,64	9,25
47,66	9,21
47,69	9,20
47,71	9,17
47,74	9,16
47,76	9,13
47,78	9,11
47,81	9,09
47,83	9,08
47,86	9,05
47,88	9,03
47,91	9,02
47,93	9,01
47,96	9,00
47,98	8,98
48,00	8,97
48,03	8,97
48,05	8,98
48,08	8,97
48,10	8,97
48,13	8,96
48,15	8,98
48,18	8,96
48,20	8,99
48,22	8,97
48,25	8,98
48,27	8,96
48,30	8,98
48,32	8,96
48,35	8,97
48,37	8,94
48,40	8,95
48,42	8,94
48,44	8,96
48,47	8,96
48,49	8,97
48,52	8,96
48,54	8,99
48,57	8,99
48,59	9,01
48,62	9,01
48,64	9,03
48,66	9,06
48,69	9,08
48,71	9,08
48,74	9,10
48,76	9,12
48,79	9,15
48,81	9,15
48,84	9,17
48,86	9,19
48,88	9,22
48,91	9,23
48,93	9,26
48,96	9,28
48,98	9,30
49,01	9,32
49,03	9,35
49,05	9,37
49,08	9,40
49,10	9,41
49,13	9,43
49,15	9,46
49,18	9,49
49,20	9,51
49,23	9,55
49,25	9,57
49,27	9,65
49,30	9,68
49,32	9,72
49,35	9,76
49,37	9,82
49,40	9,86
49,42	9,90
49,45	9,92
49,47	9,97
49,49	10,01
49,52	10,07
49,54	10,10
49,57	10,16
49,59	10,22
49,62	10,28
49,64	10,33
49,67	10,41
49,69	10,48
49,71	10,53
49,74	10,60
49,76	10,68
49,79	10,75
49,81	10,83
49,84	10,92
49,86	11,00
49,89	11,12
49,91	11,22
49,93	11,30
49,96	11,37
49,98	11,43
