Voltage U1	Corriente IA
42,63	4,86
42,66	4,84
42,68	4,86
42,71	4,85
42,73	4,87
42,75	4,86
42,78	4,88
42,80	4,90
42,83	4,91
42,85	4,93
42,88	4,94
42,90	4,95
42,93	4,95
42,95	4,97
42,97	4,97
43,00	4,99
43,02	5,00
43,05	5,02
43,07	5,04
43,10	5,09
43,12	5,11
43,15	5,14
43,17	5,16
43,19	5,19
43,22	5,21
43,24	5,24
43,27	5,24
43,29	5,27
43,32	5,28
43,34	5,31
43,36	5,32
43,39	5,35
43,41	5,36
43,44	5,39
43,46	5,41
43,49	5,44
43,51	5,46
43,54	5,47
43,56	5,49
43,58	5,53
43,61	5,54
43,63	5,56
43,66	5,57
43,68	5,61
43,71	5,64
43,73	5,68
43,76	5,70
43,78	5,74
43,80	5,79
43,83	5,82
43,85	5,84
43,88	5,86
43,90	5,89
43,93	5,91
43,95	5,94
43,98	5,95
44,00	5,98
44,02	6,00
44,05	6,04
44,07	6,06
44,10	6,10
44,12	6,12
44,15	6,15
44,17	6,17
44,20	6,21
44,22	6,22
44,24	6,25
44,27	6,26
44,29	6,31
44,32	6,34
44,34	6,37
44,37	6,40
44,39	6,44
44,41	6,49
44,44	6,52
44,46	6,54
44,49	6,57
44,51	6,60
44,54	6,64
44,56	6,66
44,59	6,68
44,61	6,70
44,63	6,74
44,66	6,77
44,68	6,80
44,71	6,83
44,73	6,86
44,76	6,87
44,78	6,91
44,81	6,92
44,83	6,96
44,85	6,96
44,88	7,00
44,90	7,00
44,93	7,05
44,95	7,05
44,98	7,10
45,00	7,10
45,03	7,18
45,05	7,17
45,07	7,24
45,10	7,22
45,12	7,29
45,15	7,26
45,17	7,32
45,20	7,29
45,22	7,35
45,25	7,31
45,27	7,37
45,29	7,34
45,32	7,40
45,34	7,36
45,37	7,42
45,39	7,38
45,42	7,44
45,44	7,41
45,47	7,45
45,49	7,41
45,51	7,47
45,54	7,42
45,56	7,47
45,59	7,42
45,61	7,48
45,64	7,45
45,66	7,50
45,68	7,46
45,71	7,51
45,73	7,48
45,76	7,52
45,78	7,47
45,81	7,49
45,83	7,45
45,86	7,47
45,88	7,43
45,90	7,44
45,93	7,39
45,95	7,39
45,98	7,34
46,00	7,35
46,03	7,31
46,05	7,30
46,08	7,25
46,10	7,26
46,12	7,22
46,15	7,21
46,17	7,16
46,20	7,16
46,22	7,12
46,25	7,13
46,27	7,08
46,30	7,06
46,32	7,02
46,34	7,01
46,37	6,97
46,39	6,94
46,42	6,89
46,44	6,86
46,47	6,84
46,49	6,80
46,52	6,76
46,54	6,72
46,56	6,69
46,59	6,65
46,61	6,61
46,64	6,58
46,66	6,55
46,69	6,51
46,71	6,49
46,73	6,45
46,76	6,43
46,78	6,39
46,81	6,37
46,83	6,32
46,86	6,32
46,88	6,28
46,91	6,27
46,93	6,23
46,95	6,23
46,98	6,20
47,00	6,19
47,03	6,16
47,05	6,15
47,08	6,13
47,10	6,12
47,13	6,10
47,15	6,10
47,17	6,09
47,20	6,08
47,22	6,07
47,25	6,06
47,27	6,05
47,30	6,03
47,32	6,03
47,35	6,02
47,37	6,02
47,39	6,00
47,42	6,00
47,44	6,01
47,47	6,04
47,49	6,03
47,52	6,05
47,54	6,06
47,57	6,08
47,59	6,08
47,61	6,10
47,64	6,09
47,66	6,12
47,69	6,10
47,71	6,12
47,74	6,12
47,76	6,15
47,78	6,16
47,81	6,18
47,83	6,18
47,86	6,23
47,88	6,23
47,91	6,24
47,93	6,25
47,96	6,27
47,98	6,29
48,00	6,31
48,03	6,32
48,05	6,35
48,08	6,38
48,10	6,41
48,13	6,43
48,15	6,46
48,18	6,49
48,20	6,52
48,22	6,54
48,25	6,57
48,27	6,59
48,30	6,62
48,32	6,62
48,35	6,66
48,37	6,67
48,40	6,71
48,42	6,72
48,44	6,78
48,47	6,78
48,49	6,84
48,52	6,83
48,54	6,89
48,57	6,88
48,59	6,95
48,62	6,93
48,64	7,00
48,66	7,00
48,69	7,08
48,71	7,07
48,74	7,15
48,76	7,14
48,79	7,23
48,81	7,22
48,84	7,30
48,86	7,28
48,88	7,37
48,91	7,35
48,93	7,44
48,96	7,41
48,98	7,51
49,01	7,49
49,03	7,58
49,05	7,55
49,08	7,64
49,10	7,62
49,13	7,69
49,15	7,67
49,18	7,76
49,20	7,75
49,23	7,82
49,25	7,82
49,27	7,90
49,30	7,91
49,32	7,97
49,35	7,97
49,37	8,04
49,40	8,06
49,42	8,13
49,45	8,13
49,47	8,18
49,49	8,20
49,52	8,24
49,54	8,26
49,57	8,30
49,59	8,32
49,62	8,37
49,64	8,40
49,67	8,45
49,69	8,48
49,71	8,51
49,74	8,53
49,76	8,56
49,79	8,59
49,81	8,61
49,84	8,64
49,86	8,66
49,89	8,71
49,91	8,74
49,93	8,77
49,96	8,79
49,98	8,81
