Voltage U1	Corriente IA
42,63	0,96
42,66	0,99
42,68	0,99
42,71	1,03
42,73	1,04
42,75	1,07
42,78	1,08
42,80	1,12
42,83	1,14
42,85	1,18
42,88	1,20
42,90	1,24
42,93	1,26
42,95	1,29
42,97	1,30
43,00	1,35
43,02	1,36
43,05	1,41
43,07	1,41
43,10	1,48
43,12	1,51
43,15	1,56
43,17	1,58
43,19	1,65
43,22	1,69
43,24	1,74
43,27	1,76
43,29	1,80
43,32	1,83
43,34	1,87
43,36	1,90
43,39	1,92
43,41	1,97
43,44	2,02
43,46	2,07
43,49	2,12
43,51	2,16
43,54	2,20
43,56	2,24
43,58	2,28
43,61	2,32
43,63	2,35
43,66	2,39
43,68	2,43
43,71	2,49
43,73	2,54
43,76	2,58
43,78	2,62
43,80	2,67
43,83	2,73
43,85	2,77
43,88	2,80
43,90	2,85
43,93	2,90
43,95	2,94
43,98	2,98
44,00	3,02
44,02	3,07
44,05	3,12
44,07	3,17
44,10	3,21
44,12	3,25
44,15	3,30
44,17	3,33
44,20	3,38
44,22	3,41
44,24	3,45
44,27	3,48
44,29	3,53
44,32	3,57
44,34	3,62
44,37	3,65
44,39	3,71
44,41	3,74
44,44	3,82
44,46	3,85
44,49	3,90
44,51	3,93
44,54	3,99
44,56	4,01
44,59	4,06
44,61	4,08
44,63	4,13
44,66	4,15
44,68	4,21
44,71	4,22
44,73	4,28
44,76	4,29
44,78	4,36
44,81	4,36
44,83	4,43
44,85	4,41
44,88	4,47
44,90	4,46
44,93	4,52
44,95	4,51
44,98	4,58
45,00	4,57
45,03	4,63
45,05	4,64
45,07	4,70
45,10	4,69
45,12	4,74
45,15	4,73
45,17	4,77
45,20	4,74
45,22	4,75
45,25	4,74
45,27	4,76
45,29	4,72
45,32	4,74
45,34	4,71
45,37	4,72
45,39	4,69
45,42	4,70
45,44	4,66
45,47	4,67
45,49	4,62
45,51	4,62
45,54	4,58
45,56	4,56
45,59	4,50
45,61	4,47
45,64	4,41
45,66	4,40
45,68	4,34
45,71	4,30
45,73	4,24
45,76	4,21
45,78	4,15
45,81	4,10
45,83	4,02
45,86	3,96
45,88	3,91
45,90	3,82
45,93	3,75
45,95	3,66
45,98	3,60
46,00	3,50
46,03	3,45
46,05	3,36
46,08	3,31
46,10	3,20
46,12	3,15
46,15	3,06
46,17	3,01
46,20	2,90
46,22	2,84
46,25	2,73
46,27	2,71
46,30	2,60
46,32	2,56
46,34	2,46
46,37	2,45
46,39	2,34
46,42	2,31
46,44	2,21
46,47	2,19
46,49	2,08
46,52	2,04
46,54	1,93
46,56	1,90
46,59	1,80
46,61	1,78
46,64	1,69
46,66	1,67
46,69	1,60
46,71	1,58
46,73	1,50
46,76	1,47
46,78	1,42
46,81	1,38
46,83	1,33
46,86	1,31
46,88	1,26
46,91	1,24
46,93	1,22
46,95	1,19
46,98	1,19
47,00	1,16
47,03	1,15
47,05	1,14
47,08	1,13
47,10	1,11
47,13	1,10
47,15	1,09
47,17	1,10
47,20	1,09
47,22	1,09
47,25	1,08
47,27	1,09
47,30	1,09
47,32	1,09
47,35	1,10
47,37	1,11
47,39	1,13
47,42	1,14
47,44	1,16
47,47	1,18
47,49	1,21
47,52	1,22
47,54	1,23
47,57	1,26
47,59	1,30
47,61	1,32
47,64	1,34
47,66	1,38
47,69	1,41
47,71	1,45
47,74	1,47
47,76	1,50
47,78	1,53
47,81	1,59
47,83	1,61
47,86	1,65
47,88	1,69
47,91	1,73
47,93	1,75
47,96	1,79
47,98	1,81
48,00	1,87
48,03	1,89
48,05	1,94
48,08	1,98
48,10	2,05
48,13	2,08
48,15	2,14
48,18	2,17
48,20	2,25
48,22	2,28
48,25	2,33
48,27	2,36
48,30	2,43
48,32	2,45
48,35	2,52
48,37	2,54
48,40	2,61
48,42	2,65
48,44	2,73
48,47	2,76
48,49	2,84
48,52	2,86
48,54	2,94
48,57	2,95
48,59	3,04
48,62	3,05
48,64	3,12
48,66	3,15
48,69	3,25
48,71	3,28
48,74	3,36
48,76	3,39
48,79	3,47
48,81	3,52
48,84	3,59
48,86	3,61
48,88	3,69
48,91	3,73
48,93	3,80
48,96	3,84
48,98	3,90
49,01	3,94
49,03	4,01
49,05	4,05
49,08	4,11
49,10	4,15
49,13	4,20
49,15	4,25
49,18	4,29
49,20	4,34
49,23	4,38
49,25	4,42
49,27	4,48
49,30	4,54
49,32	4,58
49,35	4,64
49,37	4,68
49,40	4,75
49,42	4,80
49,45	4,86
49,47	4,88
49,49	4,95
49,52	4,98
49,54	5,05
49,57	5,07
49,59	5,12
49,62	5,15
49,64	5,22
49,67	5,24
49,69	5,30
49,71	5,30
49,74	5,37
49,76	5,37
49,79	5,43
49,81	5,43
49,84	5,50
49,86	5,48
49,89	5,54
49,91	5,53
49,93	5,55
49,96	5,53
49,98	5,54
