Voltage U1	Corriente IA
42,63	4,80
42,66	4,79
42,68	4,80
42,71	4,79
42,73	4,78
42,75	4,77
42,78	4,77
42,80	4,74
42,83	4,75
42,85	4,73
42,88	4,74
42,90	4,70
42,93	4,73
42,95	4,71
42,97	4,72
43,00	4,70
43,02	4,70
43,05	4,68
43,07	4,72
43,10	4,68
43,12	4,68
43,15	4,66
43,17	4,67
43,19	4,66
43,22	4,66
43,24	4,63
43,27	4,64
43,29	4,63
43,32	4,62
43,34	4,61
43,36	4,60
43,39	4,59
43,41	4,58
43,44	4,56
43,46	4,55
43,49	4,53
43,51	4,51
43,54	4,51
43,56	4,49
43,58	4,49
43,61	4,47
43,63	4,47
43,66	4,47
43,68	4,48
43,71	4,46
43,73	4,47
43,76	4,46
43,78	4,48
43,80	4,45
43,83	4,45
43,85	4,42
43,88	4,42
43,90	4,41
43,93	4,40
43,95	4,37
43,98	4,39
44,00	4,37
44,02	4,37
44,05	4,36
44,07	4,35
44,10	4,33
44,12	4,31
44,15	4,30
44,17	4,29
44,20	4,28
44,22	4,27
44,24	4,26
44,27	4,26
44,29	4,28
44,32	4,27
44,34	4,26
44,37	4,26
44,39	4,27
44,41	4,26
44,44	4,25
44,46	4,24
44,49	4,24
44,51	4,24
44,54	4,23
44,56	4,22
44,59	4,22
44,61	4,22
44,63	4,21
44,66	4,22
44,68	4,21
44,71	4,21
44,73	4,19
44,76	4,19
44,78	4,17
44,81	4,19
44,83	4,16
44,85	4,17
44,88	4,16
44,90	4,20
44,93	4,17
44,95	4,21
44,98	4,18
45,00	4,23
45,03	4,19
45,05	4,23
45,07	4,19
45,10	4,24
45,12	4,20
45,15	4,24
45,17	4,19
45,20	4,24
45,22	4,20
45,25	4,24
45,27	4,21
45,29	4,26
45,32	4,23
45,34	4,26
45,37	4,24
45,39	4,28
45,42	4,26
45,44	4,29
45,47	4,26
45,49	4,30
45,51	4,30
45,54	4,34
45,56	4,32
45,59	4,37
45,61	4,38
45,64	4,42
45,66	4,42
45,68	4,47
45,71	4,47
45,73	4,52
45,76	4,51
45,78	4,54
45,81	4,54
45,83	4,57
45,86	4,57
45,88	4,60
45,90	4,62
45,93	4,66
45,95	4,67
45,98	4,71
46,00	4,74
46,03	4,77
46,05	4,78
46,08	4,81
46,10	4,84
46,12	4,88
46,15	4,90
46,17	4,92
46,20	4,96
46,22	5,00
46,25	5,04
46,27	5,05
46,30	5,10
46,32	5,13
46,34	5,17
46,37	5,18
46,39	5,21
46,42	5,23
46,44	5,27
46,47	5,27
46,49	5,32
46,52	5,32
46,54	5,37
46,56	5,37
46,59	5,42
46,61	5,43
46,64	5,47
46,66	5,46
46,69	5,51
46,71	5,51
46,73	5,56
46,76	5,56
46,78	5,58
46,81	5,60
46,83	5,64
46,86	5,64
46,88	5,66
46,91	5,67
46,93	5,69
46,95	5,69
46,98	5,70
47,00	5,69
47,03	5,69
47,05	5,70
47,08	5,70
47,10	5,70
47,13	5,70
47,15	5,71
47,17	5,71
47,20	5,71
47,22	5,71
47,25	5,71
47,27	5,69
47,30	5,70
47,32	5,69
47,35	5,69
47,37	5,67
47,39	5,67
47,42	5,66
47,44	5,68
47,47	5,66
47,49	5,66
47,52	5,65
47,54	5,65
47,57	5,64
47,59	5,64
47,61	5,62
47,64	5,62
47,66	5,61
47,69	5,60
47,71	5,57
47,74	5,56
47,76	5,54
47,78	5,53
47,81	5,52
47,83	5,51
47,86	5,50
47,88	5,48
47,91	5,47
47,93	5,45
47,96	5,43
47,98	5,42
48,00	5,40
48,03	5,39
48,05	5,39
48,08	5,38
48,10	5,37
48,13	5,37
48,15	5,36
48,18	5,36
48,20	5,34
48,22	5,33
48,25	5,31
48,27	5,30
48,30	5,29
48,32	5,28
48,35	5,27
48,37	5,25
48,40	5,23
48,42	5,23
48,44	5,19
48,47	5,20
48,49	5,15
48,52	5,17
48,54	5,14
48,57	5,15
48,59	5,11
48,62	5,14
48,64	5,09
48,66	5,15
48,69	5,09
48,71	5,12
48,74	5,07
48,76	5,11
48,79	5,07
48,81	5,10
48,84	5,04
48,86	5,08
48,88	5,03
48,91	5,05
48,93	5,01
48,96	5,04
48,98	5,00
49,01	5,03
49,03	4,99
49,05	5,01
49,08	4,98
49,10	4,98
49,13	4,95
49,15	4,97
49,18	4,93
49,20	4,94
49,23	4,91
49,25	4,93
49,27	4,93
49,30	4,93
49,32	4,91
49,35	4,92
49,37	4,92
49,40	4,93
49,42	4,91
49,45	4,91
49,47	4,91
49,49	4,90
49,52	4,89
49,54	4,88
49,57	4,88
49,59	4,88
49,62	4,88
49,64	4,87
49,67	4,89
49,69	4,88
49,71	4,88
49,74	4,87
49,76	4,88
49,79	4,87
49,81	4,88
49,84	4,86
49,86	4,90
49,89	4,89
49,91	4,91
49,93	4,92
49,96	4,95
49,98	4,96
