Voltage U1	Corriente IA
42,63	2,13
42,66	2,16
42,68	2,19
42,71	2,23
42,73	2,29
42,75	2,32
42,78	2,37
42,80	2,42
42,83	2,48
42,85	2,53
42,88	2,58
42,90	2,62
42,93	2,67
42,95	2,72
42,97	2,77
43,00	2,82
43,02	2,87
43,05	2,93
43,07	2,96
43,10	3,03
43,12	3,08
43,15	3,15
43,17	3,19
43,19	3,26
43,22	3,32
43,24	3,39
43,27	3,44
43,29	3,50
43,32	3,58
43,34	3,66
43,36	3,72
43,39	3,78
43,41	3,84
43,44	3,93
43,46	4,00
43,49	4,06
43,51	4,12
43,54	4,19
43,56	4,25
43,58	4,32
43,61	4,37
43,63	4,45
43,66	4,50
43,68	4,56
43,71	4,63
43,73	4,71
43,76	4,78
43,78	4,85
43,80	4,92
43,83	5,00
43,85	5,07
43,88	5,15
43,90	5,21
43,93	5,29
43,95	5,36
43,98	5,44
44,00	5,51
44,02	5,60
44,05	5,68
44,07	5,76
44,10	5,84
44,12	5,92
44,15	6,00
44,17	6,07
44,20	6,13
44,22	6,20
44,24	6,27
44,27	6,34
44,29	6,41
44,32	6,48
44,34	6,57
44,37	6,66
44,39	6,72
44,41	6,80
44,44	6,89
44,46	6,95
44,49	7,02
44,51	7,09
44,54	7,15
44,56	7,24
44,59	7,31
44,61	7,37
44,63	7,46
44,66	7,53
44,68	7,60
44,71	7,67
44,73	7,74
44,76	7,82
44,78	7,88
44,81	7,94
44,83	8,00
44,85	8,05
44,88	8,11
44,90	8,15
44,93	8,20
44,95	8,25
44,98	8,31
45,00	8,35
45,03	8,39
45,05	8,43
45,07	8,48
45,10	8,49
45,12	8,54
45,15	8,54
45,17	8,62
45,20	8,61
45,22	8,66
45,25	8,64
45,27	8,70
45,29	8,65
45,32	8,69
45,34	8,63
45,37	8,67
45,39	8,60
45,42	8,64
45,44	8,56
45,47	8,60
45,49	8,52
45,51	8,54
45,54	8,44
45,56	8,45
45,59	8,34
45,61	8,33
45,64	8,21
45,66	8,20
45,68	8,06
45,71	8,06
45,73	7,93
45,76	7,92
45,78	7,81
45,81	7,79
45,83	7,64
45,86	7,62
45,88	7,47
45,90	7,41
45,93	7,24
45,95	7,17
45,98	7,04
46,00	6,94
46,03	6,83
46,05	6,74
46,08	6,63
46,10	6,53
46,12	6,41
46,15	6,29
46,17	6,21
46,20	6,06
46,22	5,95
46,25	5,80
46,27	5,71
46,30	5,57
46,32	5,48
46,34	5,35
46,37	5,27
46,39	5,17
46,42	5,07
46,44	4,96
46,47	4,87
46,49	4,77
46,52	4,66
46,54	4,55
46,56	4,43
46,59	4,34
46,61	4,24
46,64	4,16
46,66	4,06
46,69	3,99
46,71	3,92
46,73	3,84
46,76	3,77
46,78	3,70
46,81	3,62
46,83	3,54
46,86	3,48
46,88	3,42
46,91	3,36
46,93	3,30
46,95	3,25
46,98	3,21
47,00	3,18
47,03	3,14
47,05	3,10
47,08	3,10
47,10	3,11
47,13	3,07
47,15	3,05
47,17	3,03
47,20	3,04
47,22	3,02
47,25	2,99
47,27	2,97
47,30	2,98
47,32	2,98
47,35	2,98
47,37	2,98
47,39	3,00
47,42	3,00
47,44	3,02
47,47	3,03
47,49	3,06
47,52	3,08
47,54	3,09
47,57	3,12
47,59	3,15
47,61	3,17
47,64	3,20
47,66	3,23
47,69	3,27
47,71	3,34
47,74	3,38
47,76	3,42
47,78	3,48
47,81	3,55
47,83	3,61
47,86	3,66
47,88	3,70
47,91	3,76
47,93	3,81
47,96	3,87
47,98	3,91
48,00	3,97
48,03	4,02
48,05	4,10
48,08	4,16
48,10	4,24
48,13	4,30
48,15	4,37
48,18	4,44
48,20	4,51
48,22	4,57
48,25	4,65
48,27	4,72
48,30	4,80
48,32	4,89
48,35	4,98
48,37	5,06
48,40	5,16
48,42	5,24
48,44	5,34
48,47	5,42
48,49	5,49
48,52	5,57
48,54	5,66
48,57	5,73
48,59	5,83
48,62	5,89
48,64	6,00
48,66	6,08
48,69	6,20
48,71	6,29
48,74	6,42
48,76	6,49
48,79	6,62
48,81	6,68
48,84	6,81
48,86	6,86
48,88	6,99
48,91	7,04
48,93	7,20
48,96	7,26
48,98	7,41
49,01	7,47
49,03	7,64
49,05	7,69
49,08	7,86
49,10	7,89
49,13	8,05
49,15	8,08
49,18	8,25
49,20	8,27
49,23	8,44
49,25	8,46
49,27	8,64
49,30	8,68
49,32	8,86
49,35	8,90
49,37	9,08
49,40	9,12
49,42	9,30
49,45	9,33
49,47	9,50
49,49	9,52
49,52	9,70
49,54	9,75
49,57	9,90
49,59	9,95
49,62	10,12
49,64	10,22
49,67	10,35
49,69	10,44
49,71	10,53
49,74	10,61
49,76	10,72
49,79	10,79
49,81	10,85
49,84	10,95
49,86	11,02
49,89	11,13
49,91	11,20
49,93	11,28
49,96	11,33
49,98	11,38
