Voltage U1	Corriente IA
42,63	12,73
42,66	12,69
42,68	12,68
42,71	12,65
42,73	12,66
42,75	12,62
42,78	12,64
42,80	12,60
42,83	12,62
42,85	12,57
42,88	12,62
42,90	12,57
42,93	12,61
42,95	12,55
42,97	12,62
43,00	12,58
43,02	12,65
43,05	12,60
43,07	12,68
43,10	12,64
43,12	12,75
43,15	12,70
43,17	12,80
43,19	12,80
43,22	12,87
43,24	12,86
43,27	12,93
43,29	12,93
43,32	13,01
43,34	13,01
43,36	13,04
43,39	13,09
43,41	13,14
43,44	13,19
43,46	13,24
43,49	13,31
43,51	13,36
43,54	13,40
43,56	13,44
43,58	13,51
43,61	13,55
43,63	13,62
43,66	13,66
43,68	13,75
43,71	13,84
43,73	13,93
43,76	13,99
43,78	14,10
43,80	14,18
43,83	14,28
43,85	14,34
43,88	14,42
43,90	14,48
43,93	14,58
43,95	14,64
43,98	14,73
44,00	14,80
44,02	14,91
44,05	15,00
44,07	15,12
44,10	15,20
44,12	15,33
44,15	15,39
44,17	15,50
44,20	15,57
44,22	15,68
44,24	15,75
44,27	15,86
44,29	15,94
44,32	16,09
44,34	16,18
44,37	16,32
44,39	16,41
44,41	16,56
44,44	16,67
44,46	16,78
44,49	16,86
44,51	16,99
44,54	17,09
44,56	17,21
44,59	17,30
44,61	17,41
44,63	17,54
44,66	17,68
44,68	17,79
44,71	17,93
44,73	18,05
44,76	18,19
44,78	18,29
44,81	18,41
44,83	18,50
44,85	18,61
44,88	18,71
44,90	18,82
44,93	18,94
44,95	19,06
44,98	19,18
45,00	19,30
45,03	19,46
45,05	19,58
45,07	19,72
45,10	19,81
45,12	19,95
45,15	20,05
45,17	20,18
45,20	20,27
45,22	20,40
45,25	20,49
45,27	20,64
45,29	20,73
45,32	20,87
45,34	20,96
45,37	21,10
45,39	21,17
45,42	21,22
45,44	21,36
45,47	21,43
45,49	21,56
45,51	21,63
45,54	21,76
45,56	21,84
45,59	22,03
45,61	22,04
45,64	22,21
45,66	22,23
45,68	22,36
45,71	22,36
45,73	22,48
45,76	22,50
45,78	22,59
45,81	22,62
45,83	22,69
45,86	22,74
45,88	22,80
45,90	22,87
45,93	22,90
45,95	22,97
45,98	22,97
46,00	23,06
46,03	23,05
46,05	23,14
46,08	23,09
46,10	23,20
46,12	23,13
46,15	23,26
46,17	23,16
46,20	23,29
46,22	23,16
46,25	23,33
46,27	23,19
46,30	23,35
46,32	23,19
46,34	23,37
46,37	23,18
46,39	23,37
46,42	23,15
46,44	23,34
46,47	23,12
46,49	23,33
46,52	23,06
46,54	23,27
46,56	23,00
46,59	23,20
46,61	22,92
46,64	23,14
46,66	22,86
46,69	23,07
46,71	22,78
46,73	23,01
46,76	22,73
46,78	22,95
46,81	22,66
46,83	22,72
46,86	22,60
46,88	22,64
46,91	22,51
46,93	22,54
46,95	22,42
46,98	22,45
47,00	22,48
47,03	22,37
47,05	22,43
47,08	22,31
47,10	22,36
47,13	22,24
47,15	22,30
47,17	22,18
47,20	22,23
47,22	22,11
47,25	22,20
47,27	22,10
47,30	22,18
47,32	22,08
47,35	22,18
47,37	22,10
47,39	22,20
47,42	22,11
47,44	22,22
47,47	22,16
47,49	22,27
47,52	22,20
47,54	22,33
47,57	22,28
47,59	22,40
47,61	22,36
47,64	22,49
47,66	22,46
47,69	22,64
47,71	22,63
47,74	22,84
47,76	22,87
47,78	23,17
47,81	23,25
47,83	27,19
47,86	31,01
47,88	34,91
47,91	38,68
47,93	42,54
47,96	46,21
47,98	49,99
48,00	49,99
48,03	49,99
48,05	49,99
48,08	49,99
48,10	49,99
48,13	49,99
48,15	49,99
48,18	49,99
48,20	49,99
48,22	49,99
48,25	49,99
48,27	49,99
48,30	49,99
48,32	49,99
48,35	49,99
48,37	49,99
48,40	49,99
48,42	49,99
48,44	49,99
48,47	49,99
48,49	49,99
48,52	49,99
48,54	49,99
48,57	49,99
48,59	49,99
48,62	49,99
48,64	49,99
48,66	49,99
48,69	49,99
48,71	49,99
48,74	49,99
48,76	49,99
48,79	49,99
48,81	49,99
48,84	49,99
48,86	49,99
48,88	49,99
48,91	49,99
48,93	49,99
48,96	49,99
48,98	49,99
49,01	49,99
49,03	49,99
49,05	49,99
49,08	49,99
49,10	49,99
49,13	49,99
49,15	49,99
49,18	49,99
49,20	49,99
49,23	49,99
49,25	49,99
49,27	49,99
49,30	49,99
49,32	49,99
49,35	49,99
49,37	49,99
49,40	49,99
49,42	49,99
49,45	49,99
49,47	49,99
49,49	49,99
49,52	49,99
49,54	49,99
49,57	49,99
49,59	49,99
49,62	49,99
49,64	49,99
49,67	49,99
49,69	49,99
49,71	49,99
49,74	49,99
49,76	49,99
49,79	49,99
49,81	49,99
49,84	49,99
49,86	49,99
49,89	49,99
49,91	49,99
49,93	49,99
49,96	49,99
49,98	49,99
