Voltage U1	Corriente IA
37,89	43,5803
37,92	43,7839
37,94	43,4739
37,97	43,6641
37,99	43,3939
38,02	43,5636
38,04	43,3343
38,07	43,5134
38,09	42,9901
38,11	43,4613
38,14	42,9579
38,16	43,4241
38,19	43,0031
38,21	43,4567
38,24	43,0526
38,26	43,4430
38,29	43,1026
38,31	43,4794
38,33	43,1857
38,36	43,5044
38,38	43,2874
38,41	43,6096
38,43	43,4974
38,46	44,5911
38,48	45,4049
38,51	46,4560
38,53	47,2750
38,55	48,2637
38,58	49,0774
38,60	49,9907
38,63	49,9906
38,65	49,9903
38,68	49,9906
38,70	49,9909
38,73	49,9910
38,75	49,9916
38,77	49,9917
38,80	49,9920
38,82	49,9919
38,85	49,9919
38,87	49,9920
38,90	49,9919
38,92	49,9917
38,94	49,9919
38,97	49,9907
38,99	49,9901
39,02	49,9896
39,04	49,9886
39,07	49,9900
39,09	49,9906
39,12	49,9911
39,14	49,9913
39,16	49,9913
39,19	49,9911
39,21	49,9913
39,24	49,9914
39,26	49,9914
39,29	49,9894
39,31	49,9891
39,34	49,9889
39,36	49,9886
39,38	49,9903
39,41	49,9900
39,43	49,9897
39,46	49,9896
39,48	49,9896
39,51	49,9897
39,53	49,9900
39,56	49,9899
39,58	49,9899
39,60	49,9894
39,63	49,9907
39,65	49,9917
39,68	49,9927
39,70	49,9931
39,73	49,9921
39,75	49,9909
39,78	49,9907
39,80	49,9906
39,82	49,9907
39,85	49,9910
39,87	49,9909
39,90	49,9909
39,92	49,9910
39,95	49,9904
39,97	49,9900
39,99	49,9894
40,02	49,9889
40,04	49,9894
40,07	49,9900
40,09	49,9901
40,12	49,9904
40,14	49,9907
40,17	49,9906
40,19	49,9911
40,21	49,9916
40,24	49,9919
40,26	49,9920
40,29	49,9920
40,31	49,9919
40,34	49,9920
40,36	49,9921
40,39	49,9920
40,41	49,9909
40,43	49,9903
40,46	49,9897
40,48	49,9890
40,51	49,9904
40,53	49,9909
40,56	49,9914
40,58	49,9913
40,61	49,9913
40,63	49,9914
40,65	49,9913
40,68	49,9911
40,70	49,9913
40,73	49,9893
40,75	49,9890
40,78	49,9887
40,80	49,9884
40,83	49,9901
40,85	49,9899
40,87	49,9896
40,90	49,9896
40,92	49,9897
40,95	49,9897
40,97	49,9899
41,00	49,9899
41,02	49,9900
41,05	49,9883
41,07	49,9884
41,09	49,9883
41,12	49,9881
41,14	49,9897
41,17	49,9899
41,19	49,9897
41,22	49,9900
41,24	49,9903
41,26	49,9906
41,29	49,9907
41,31	49,9910
41,34	49,9911
41,36	49,9897
41,39	49,9896
41,41	49,9896
41,44	49,9897
41,46	49,9896
41,48	49,9894
41,51	49,9896
41,53	49,9901
41,56	49,9907
41,58	49,9913
41,61	49,9914
41,63	49,9929
41,66	49,9924
41,68	49,9919
41,70	49,9920
41,73	49,9920
41,75	49,9919
41,78	49,9920
41,80	49,9921
41,83	49,9920
41,85	49,9911
41,88	49,9909
41,90	49,9906
41,92	49,9907
41,95	49,9913
41,97	49,9909
42,00	49,9906
42,02	49,9904
42,05	49,9904
42,07	49,9906
42,10	49,9904
42,12	49,9903
42,14	49,9904
42,17	49,9911
42,19	49,9924
42,22	49,9934
42,24	49,9944
42,27	49,9937
42,29	49,9927
42,31	49,9914
42,34	49,9913
42,36	49,9913
42,39	49,9914
42,41	49,9917
42,44	49,9916
42,46	49,9916
42,49	49,9916
42,51	49,9899
42,53	49,9881
42,56	49,9864
42,58	49,9861
42,61	49,9879
42,63	49,9896
42,66	49,9899
42,68	49,9901
42,71	49,9904
42,73	49,9903
42,75	49,9906
42,78	49,9910
42,80	49,9896
42,83	49,9897
42,85	49,9897
42,88	49,9896
42,90	49,9897
42,93	49,9899
42,95	49,9897
42,97	49,9903
43,00	49,9909
43,02	49,9914
43,05	49,9919
43,07	49,9933
43,10	49,9926
43,12	49,9920
43,15	49,9919
43,17	49,9919
43,19	49,9920
43,22	49,9919
43,24	49,9917
43,27	49,9919
43,29	49,9910
43,32	49,9907
43,34	49,9904
43,36	49,9903
43,39	49,9909
43,41	49,9907
43,44	49,9904
43,46	49,9903
43,49	49,9900
43,51	49,9896
43,54	49,9889
43,56	49,9899
43,58	49,9906
43,61	49,9896
43,63	49,9894
43,66	49,9896
43,68	49,9893
43,71	49,9911
43,73	49,9910
43,76	49,9911
43,78	49,9909
43,80	49,9907
43,83	49,9904
43,85	49,9907
43,88	49,9904
43,90	49,9903
43,93	49,9883
43,95	49,9884
43,98	49,9883
44,00	49,9881
44,02	49,9897
44,05	49,9899
44,07	49,9897
44,10	49,9903
44,12	49,9907
44,15	49,9913
44,17	49,9923
44,20	49,9917
44,22	49,9910
44,24	49,9899
44,27	49,9897
44,29	49,9899
44,32	49,9900
44,34	49,9899
44,37	49,9897
44,39	49,9899
44,41	49,9901
44,44	49,9904
44,46	49,9907
44,49	49,9906
44,51	49,9911
44,54	49,9916
44,56	49,9919
44,59	49,9920
44,61	49,9920
44,63	49,9919
44,66	49,9920
44,68	49,9921
44,71	49,9920
44,73	49,9924
44,76	49,9934
44,78	49,9947
44,81	49,9956
44,83	49,9951
44,85	49,9940
44,88	49,9930
44,90	49,9931
44,93	49,9931
44,95	49,9930
44,98	49,9931
45,00	49,9933
45,03	49,9931
45,05	49,9931
45,07	49,9914
45,10	49,9897
45,12	49,9879
45,15	49,9881
45,17	49,9897
45,20	49,9914
45,22	49,9911
45,25	49,9907
45,27	49,9904
45,29	49,9907
45,32	49,9904
45,34	49,9901
45,37	49,9881
45,39	49,9880
45,42	49,9881
45,44	49,9883
45,47	49,9896
45,49	49,9894
45,51	49,9896
45,54	49,9901
45,56	49,9909
45,59	49,9914
45,61	49,9921
45,64	49,9916
45,66	49,9911
45,68	49,9900
45,71	49,9901
45,73	49,9900
45,76	49,9899
45,78	49,9903
45,81	49,9904
45,83	49,9903
45,86	49,9906
45,88	49,9909
45,90	49,9911
45,93	49,9913
45,95	49,9916
45,98	49,9917
46,00	49,9914
46,03	49,9913
46,05	49,9913
46,08	49,9914
46,10	49,9913
46,12	49,9911
46,15	49,9913
46,17	49,9914
46,20	49,9916
46,22	49,9914
46,25	49,9911
46,27	49,9921
46,30	49,9921
46,32	49,9920
46,34	49,9917
46,37	49,9913
46,39	49,9910
46,42	49,9913
46,44	49,9910
46,47	49,9907
46,49	49,9899
46,52	49,9897
46,54	49,9899
46,56	49,9901
46,59	49,9903
46,61	49,9903
46,64	49,9904
46,66	49,9899
46,69	49,9894
46,71	49,9889
46,73	49,9883
46,76	49,9889
46,78	49,9894
46,81	49,9883
46,83	49,9884
46,86	49,9883
46,88	49,9881
46,91	49,9897
46,93	49,9899
46,95	49,9897
46,98	49,9900
47,00	49,9901
47,03	49,9904
47,05	49,9906
47,08	49,9909
47,10	49,9910
47,13	49,9896
47,15	49,9894
47,17	49,9896
47,20	49,9897
47,22	49,9916
47,25	49,9914
47,27	49,9916
47,30	49,9929
47,32	49,9941
47,35	49,9951
47,37	49,9960
47,39	49,9950
47,42	49,9939
47,44	49,9931
47,47	49,9930
47,49	49,9930
47,52	49,9931
47,54	49,9930
47,57	49,9929
47,59	49,9930
47,61	49,9924
47,64	49,9919
47,66	49,9913
47,69	49,9903
47,71	49,9906
47,74	49,9913
47,76	49,9919
47,78	49,9916
47,81	49,9914
47,83	49,9911
47,86	49,9914
47,88	49,9911
47,91	49,9909
47,93	49,9900
47,96	49,9901
47,98	49,9900
48,00	49,9903
48,03	49,9907
48,05	49,9907
48,08	49,9906
48,10	49,9900
48,13	49,9893
48,15	49,9887
48,18	49,9881
48,20	49,9887
48,22	49,9893
48,25	49,9881
48,27	49,9880
48,30	49,9881
48,32	49,9884
48,35	49,9897
48,37	49,9896
48,40	49,9897
48,42	49,9900
48,44	49,9904
48,47	49,9907
48,49	49,9904
48,52	49,9907
48,54	49,9911
48,57	49,9900
48,59	49,9904
48,62	49,9906
48,64	49,9907
48,66	49,9920
48,69	49,9913
48,71	49,9903
48,74	49,9901
48,76	49,9901
48,79	49,9903
48,81	49,9906
48,84	49,9904
48,86	49,9904
48,88	49,9901
48,91	49,9904
48,93	49,9907
48,96	49,9910
48,98	49,9907
49,01	49,9910
49,03	49,9913
49,05	49,9914
49,08	49,9916
49,10	49,9914
49,13	49,9911
49,15	49,9921
49,18	49,9921
49,20	49,9920
49,23	49,9914
49,25	49,9907
49,27	49,9901
49,30	49,9896
49,32	49,9901
49,35	49,9907
49,37	49,9896
49,40	49,9894
49,42	49,9896
49,45	49,9893
49,47	49,9911
49,49	49,9911
49,52	49,9913
49,54	49,9910
49,57	49,9909
49,59	49,9906
49,62	49,9909
49,64	49,9906
49,67	49,9903
49,69	49,9883
49,71	49,9884
49,74	49,9883
49,76	49,9886
49,79	49,9901
49,81	49,9901
49,84	49,9900
49,86	49,9910
49,89	49,9921
49,91	49,9934
49,93	49,9943
49,96	49,9937
49,98	49,9933
