423;;;;;;443;;;;;;463;;;;;;483;;;;;
150;;;;;;170;;;;;;190;;;;;;210;;;;;
0.5;;1.0;;2.0;;0.5;;1.0;;2.0;;0.5;;1.0;;2.0;;0.5;;1.0;;2.0;
V (v)_150_05;I (nA)_150_05;V (v)_150_10;I (nA)_150_10;V (v)_150_20;I (nA)_150_20;V (v)_170_05;I (nA)_170_05;V (v)_170_10;I (nA)_170_10;V (v)_170_20;I (nA)_170_20;V (v)_190_05;I (nA)_190_05;V (v)_190_10;I (nA)_190_10;V (v)_190_20;I (nA)_190_20;V (v)_210_05;I (nA)_210_05;V (v)_210_10;I (nA)_210_10;V (v)_210_20;I (nA)_210_20
26.61;25.06;26.61;12.36;26.61;7.75;26.61;14.87;26.61;5.80;26.61;1.31;26.61;4.30;26.61;2.61;26.61;1.45;26.61;1.93;26.61;1.28;26.61;0.34
26.64;25.01;26.64;12.26;26.64;7.56;26.64;14.74;26.64;5.73;26.64;1.27;26.64;4.35;26.64;2.64;26.64;1.43;26.64;1.90;26.64;1.33;26.64;0.34
26.66;24.81;26.66;12.16;26.66;7.39;26.66;14.57;26.66;5.65;26.66;1.19;26.66;4.32;26.66;2.58;26.66;1.40;26.66;1.93;26.66;1.30;26.66;0.33
26.69;24.77;26.69;12.06;26.69;7.19;26.69;14.41;26.69;5.58;26.69;1.17;26.69;4.38;26.69;2.60;26.69;1.37;26.69;1.92;26.69;1.34;26.69;0.34
26.71;24.53;26.71;11.93;26.71;6.99;26.71;14.21;26.71;5.50;26.71;1.07;26.71;4.36;26.71;2.56;26.71;1.33;26.71;1.94;26.71;1.29;26.71;0.33
26.73;24.42;26.73;11.82;26.73;6.78;26.73;14.05;26.73;5.43;26.73;1.04;26.73;4.41;26.73;2.58;26.73;1.30;26.73;1.92;26.73;1.33;26.73;0.35
26.76;24.18;26.76;11.69;26.76;6.57;26.76;13.87;26.76;5.35;26.76;0.96;26.76;4.37;26.76;2.53;26.76;1.26;26.76;1.94;26.76;1.30;26.76;0.33
26.78;24.06;26.78;11.58;26.78;6.37;26.78;13.70;26.78;5.27;26.78;0.93;26.78;4.42;26.78;2.55;26.78;1.22;26.78;1.93;26.78;1.33;26.78;0.33
26.81;23.81;26.81;11.44;26.81;6.14;26.81;13.46;26.81;5.20;26.81;0.85;26.81;4.38;26.81;2.51;26.81;1.19;26.81;1.98;26.81;1.29;26.81;0.31
26.83;23.68;26.83;11.33;26.83;5.98;26.83;13.31;26.83;5.15;26.83;0.83;26.83;4.42;26.83;2.54;26.83;1.17;26.83;1.95;26.83;1.33;26.83;0.33
26.86;23.41;26.86;11.21;26.86;5.77;26.86;13.12;26.86;5.08;26.86;0.77;26.86;4.38;26.86;2.50;26.86;1.15;26.86;1.97;26.86;1.30;26.86;0.32
26.88;23.29;26.88;11.13;26.88;5.62;26.88;12.99;26.88;5.04;26.88;0.77;26.88;4.42;26.88;2.52;26.88;1.11;26.88;1.95;26.88;1.33;26.88;0.32
26.91;23.03;26.91;11.00;26.91;5.47;26.91;12.76;26.91;4.97;26.91;0.69;26.91;4.37;26.91;2.47;26.91;1.08;26.91;1.98;26.91;1.30;26.91;0.30
26.93;22.86;26.93;10.91;26.93;5.32;26.93;12.62;26.93;4.93;26.93;0.69;26.93;4.41;26.93;2.52;26.93;1.06;26.93;1.97;26.93;1.34;26.93;0.32
26.95;22.59;26.95;10.78;26.95;5.16;26.95;12.40;26.95;4.87;26.95;0.64;26.95;4.35;26.95;2.47;26.95;1.04;26.95;1.98;26.95;1.32;26.95;0.33
26.98;22.38;26.98;10.70;26.98;5.03;26.98;12.31;26.98;4.82;26.98;0.65;26.98;4.38;26.98;2.49;26.98;1.01;26.98;1.96;26.98;1.34;26.98;0.35
27.00;22.09;27.00;10.56;27.00;4.88;27.00;12.05;27.00;4.75;27.00;0.59;27.00;4.31;27.00;2.46;27.00;0.98;27.00;1.99;27.00;1.32;27.00;0.32
27.03;21.86;27.03;10.46;27.03;4.76;27.03;11.94;27.03;4.71;27.03;0.59;27.03;4.33;27.03;2.48;27.03;0.95;27.03;1.98;27.03;1.35;27.03;0.34
27.05;21.53;27.05;10.31;27.05;4.62;27.05;11.66;27.05;4.65;27.05;0.55;27.05;4.26;27.05;2.43;27.05;0.93;27.05;2.00;27.05;1.33;27.05;0.34
27.08;21.25;27.08;10.21;27.08;4.46;27.08;11.56;27.08;4.61;27.08;0.58;27.08;4.29;27.08;2.44;27.08;0.90;27.08;2.00;27.08;1.36;27.08;0.36
27.10;20.94;27.10;10.05;27.10;4.32;27.10;11.27;27.10;4.54;27.10;0.53;27.10;4.23;27.10;2.38;27.10;0.87;27.10;2.01;27.10;1.34;27.10;0.34
27.13;20.65;27.13;9.94;27.13;4.21;27.13;11.18;27.13;4.51;27.13;0.55;27.13;4.25;27.13;2.40;27.13;0.83;27.13;2.01;27.13;1.36;27.13;0.35
27.15;20.39;27.15;9.80;27.15;4.09;27.15;10.91;27.15;4.46;27.15;0.51;27.15;4.18;27.15;2.36;27.15;0.81;27.15;2.01;27.15;1.37;27.15;0.34
27.17;20.15;27.17;9.72;27.17;3.98;27.17;10.80;27.17;4.43;27.17;0.53;27.17;4.21;27.17;2.37;27.17;0.78;27.17;2.02;27.17;1.39;27.17;0.36
27.20;19.90;27.20;9.58;27.20;3.88;27.20;10.58;27.20;4.39;27.20;0.49;27.20;4.14;27.20;2.32;27.20;0.76;27.20;2.02;27.20;1.37;27.20;0.34
27.22;19.67;27.22;9.50;27.22;3.79;27.22;10.49;27.22;4.37;27.22;0.51;27.22;4.17;27.22;2.35;27.22;0.73;27.22;2.04;27.22;1.39;27.22;0.36
27.25;19.43;27.25;9.36;27.25;3.69;27.25;10.30;27.25;4.33;27.25;0.46;27.25;4.09;27.25;2.30;27.25;0.72;27.25;2.02;27.25;1.39;27.25;0.33
27.27;19.22;27.27;9.28;27.27;3.61;27.27;10.23;27.27;4.31;27.27;0.49;27.27;4.10;27.27;2.30;27.27;0.69;27.27;2.04;27.27;1.40;27.27;0.36
27.30;19.01;27.30;9.18;27.30;3.52;27.30;10.06;27.30;4.28;27.30;0.46;27.30;4.04;27.30;2.26;27.30;0.68;27.30;2.03;27.30;1.39;27.30;0.34
27.32;18.77;27.32;9.09;27.32;3.44;27.32;9.98;27.32;4.28;27.32;0.49;27.32;4.05;27.32;2.28;27.32;0.65;27.32;2.05;27.32;1.39;27.32;0.37
27.35;18.53;27.35;8.96;27.35;3.36;27.35;9.86;27.35;4.25;27.35;0.46;27.35;3.98;27.35;2.24;27.35;0.64;27.35;2.03;27.35;1.39;27.35;0.34
27.37;18.31;27.37;8.89;27.37;3.30;27.37;9.77;27.37;4.24;27.37;0.50;27.37;3.99;27.37;2.23;27.37;0.61;27.37;2.05;27.37;1.39;27.37;0.36
27.39;18.09;27.39;8.78;27.39;3.23;27.39;9.65;27.39;4.20;27.39;0.47;27.39;3.93;27.39;2.20;27.39;0.59;27.39;2.04;27.39;1.40;27.39;0.32
27.42;17.90;27.42;8.72;27.42;3.18;27.42;9.55;27.42;4.20;27.42;0.50;27.42;3.95;27.42;2.21;27.42;0.57;27.42;2.09;27.42;1.39;27.42;0.35
27.44;17.68;27.44;8.61;27.44;3.12;27.44;9.45;27.44;4.21;27.44;0.48;27.44;3.89;27.44;2.20;27.44;0.56;27.44;2.07;27.44;1.40;27.44;0.31
27.47;17.51;27.47;8.56;27.47;3.07;27.47;9.37;27.47;4.21;27.47;0.51;27.47;3.88;27.47;2.20;27.47;0.53;27.47;2.11;27.47;1.40;27.47;0.34
27.49;17.33;27.49;8.48;27.49;3.03;27.49;9.29;27.49;4.19;27.49;0.50;27.49;3.85;27.49;2.18;27.49;0.52;27.49;2.10;27.49;1.42;27.49;0.31
27.52;17.19;27.52;8.43;27.52;2.99;27.52;9.21;27.52;4.19;27.52;0.53;27.52;3.85;27.52;2.19;27.52;0.49;27.52;2.14;27.52;1.41;27.52;0.34
27.54;17.00;27.54;8.36;27.54;2.96;27.54;9.13;27.54;4.20;27.54;0.52;27.54;3.80;27.54;2.19;27.54;0.49;27.54;2.12;27.54;1.42;27.54;0.32
27.57;16.83;27.57;8.32;27.57;2.92;27.57;9.06;27.57;4.20;27.57;0.56;27.57;3.79;27.57;2.19;27.57;0.49;27.57;2.15;27.57;1.41;27.57;0.37
27.59;16.65;27.59;8.25;27.59;2.90;27.59;9.00;27.59;4.20;27.59;0.56;27.59;3.76;27.59;2.18;27.59;0.49;27.59;2.12;27.59;1.41;27.59;0.34
27.61;16.49;27.61;8.22;27.61;2.88;27.61;8.93;27.61;4.18;27.61;0.59;27.61;3.76;27.61;2.18;27.61;0.47;27.61;2.17;27.61;1.40;27.61;0.38
27.64;16.29;27.64;8.15;27.64;2.88;27.64;8.87;27.64;4.19;27.64;0.59;27.64;3.73;27.64;2.19;27.64;0.49;27.64;2.14;27.64;1.42;27.64;0.35
27.66;16.10;27.66;8.11;27.66;2.86;27.66;8.80;27.66;4.20;27.66;0.63;27.66;3.70;27.66;2.19;27.66;0.47;27.66;2.18;27.66;1.40;27.66;0.39
27.69;15.88;27.69;8.06;27.69;2.86;27.69;8.75;27.69;4.22;27.69;0.66;27.69;3.69;27.69;2.18;27.69;0.48;27.69;2.14;27.69;1.42;27.69;0.36
27.71;15.70;27.71;8.03;27.71;2.85;27.71;8.68;27.71;4.22;27.71;0.69;27.71;3.67;27.71;2.17;27.71;0.46;27.71;2.19;27.71;1.41;27.71;0.39
27.74;15.53;27.74;7.97;27.74;2.87;27.74;8.64;27.74;4.23;27.74;0.71;27.74;3.65;27.74;2.18;27.74;0.46;27.74;2.16;27.74;1.43;27.74;0.36
27.76;15.36;27.76;7.95;27.76;2.87;27.76;8.58;27.76;4.25;27.76;0.74;27.76;3.62;27.76;2.17;27.76;0.44;27.76;2.20;27.76;1.44;27.76;0.39
27.78;15.20;27.78;7.90;27.78;2.87;27.78;8.56;27.78;4.28;27.78;0.77;27.78;3.60;27.78;2.18;27.78;0.46;27.78;2.17;27.78;1.46;27.78;0.36
27.81;15.07;27.81;7.89;27.81;2.87;27.81;8.49;27.81;4.29;27.81;0.79;27.81;3.59;27.81;2.16;27.81;0.43;27.81;2.21;27.81;1.43;27.81;0.40
27.83;14.89;27.83;7.85;27.83;2.90;27.83;8.47;27.83;4.30;27.83;0.80;27.83;3.58;27.83;2.17;27.83;0.45;27.83;2.18;27.83;1.46;27.83;0.36
27.86;14.83;27.86;7.85;27.86;2.91;27.86;8.43;27.86;4.32;27.86;0.81;27.86;3.54;27.86;2.16;27.86;0.43;27.86;2.21;27.86;1.44;27.86;0.39
27.88;14.67;27.88;7.82;27.88;2.93;27.88;8.43;27.88;4.31;27.88;0.84;27.88;3.53;27.88;2.17;27.88;0.45;27.88;2.17;27.88;1.46;27.88;0.36
27.91;14.64;27.91;7.84;27.91;2.94;27.91;8.38;27.91;4.34;27.91;0.85;27.91;3.52;27.91;2.14;27.91;0.43;27.91;2.22;27.91;1.44;27.91;0.39
27.93;14.50;27.93;7.80;27.93;2.98;27.93;8.39;27.93;4.34;27.93;0.88;27.93;3.52;27.93;2.16;27.93;0.46;27.93;2.19;27.93;1.45;27.93;0.37
27.96;14.45;27.96;7.83;27.96;3.00;27.96;8.36;27.96;4.37;27.96;0.89;27.96;3.50;27.96;2.15;27.96;0.43;27.96;2.23;27.96;1.44;27.96;0.40
27.98;14.29;27.98;7.79;27.98;3.05;27.98;8.40;27.98;4.37;27.98;0.93;27.98;3.49;27.98;2.17;27.98;0.46;27.98;2.20;27.98;1.46;27.98;0.37
28.00;14.33;28.00;7.85;28.00;3.08;28.00;8.37;28.00;4.42;28.00;0.96;28.00;3.47;28.00;2.16;28.00;0.42;28.00;2.24;28.00;1.44;28.00;0.38
28.03;14.15;28.03;7.79;28.03;3.13;28.03;8.38;28.03;4.42;28.03;0.99;28.03;3.49;28.03;2.18;28.03;0.45;28.03;2.23;28.03;1.45;28.03;0.36
28.05;14.19;28.05;7.84;28.05;3.16;28.05;8.36;28.05;4.50;28.05;1.01;28.05;3.47;28.05;2.17;28.05;0.43;28.05;2.26;28.05;1.43;28.05;0.39
28.08;14.01;28.08;7.79;28.08;3.20;28.08;8.39;28.08;4.49;28.08;1.05;28.08;3.46;28.08;2.19;28.08;0.46;28.08;2.24;28.08;1.45;28.08;0.37
28.10;14.07;28.10;7.86;28.10;3.24;28.10;8.37;28.10;4.56;28.10;1.07;28.10;3.45;28.10;2.19;28.10;0.43;28.10;2.28;28.10;1.44;28.10;0.38
28.13;13.93;28.13;7.81;28.13;3.30;28.13;8.39;28.13;4.55;28.13;1.09;28.13;3.46;28.13;2.21;28.13;0.47;28.13;2.28;28.13;1.44;28.13;0.37
28.15;14.00;28.15;7.88;28.15;3.34;28.15;8.37;28.15;4.62;28.15;1.11;28.15;3.45;28.15;2.22;28.15;0.45;28.15;2.32;28.15;1.45;28.15;0.39
28.18;13.87;28.18;7.83;28.18;3.39;28.18;8.41;28.18;4.61;28.18;1.14;28.18;3.44;28.18;2.23;28.18;0.52;28.18;2.29;28.18;1.44;28.18;0.39
28.20;13.92;28.20;7.93;28.20;3.43;28.20;8.40;28.20;4.69;28.20;1.15;28.20;3.42;28.20;2.23;28.20;0.50;28.20;2.33;28.20;1.42;28.20;0.39
28.22;13.80;28.22;7.89;28.22;3.49;28.22;8.44;28.22;4.66;28.22;1.18;28.22;3.42;28.22;2.24;28.22;0.54;28.22;2.32;28.22;1.42;28.22;0.38
28.25;13.86;28.25;7.99;28.25;3.55;28.25;8.44;28.25;4.75;28.25;1.20;28.25;3.41;28.25;2.25;28.25;0.52;28.25;2.34;28.25;1.42;28.25;0.39
28.27;13.76;28.27;7.95;28.27;3.62;28.27;8.47;28.27;4.74;28.27;1.24;28.27;3.41;28.27;2.26;28.27;0.58;28.27;2.32;28.27;1.42;28.27;0.40
28.30;13.80;28.30;8.06;28.30;3.68;28.30;8.49;28.30;4.82;28.30;1.30;28.30;3.39;28.30;2.27;28.30;0.56;28.30;2.34;28.30;1.41;28.30;0.40
28.32;13.72;28.32;8.04;28.32;3.76;28.32;8.53;28.32;4.81;28.32;1.33;28.32;3.40;28.32;2.27;28.32;0.60;28.32;2.32;28.32;1.40;28.32;0.40
28.35;13.78;28.35;8.14;28.35;3.85;28.35;8.55;28.35;4.90;28.35;1.36;28.35;3.39;28.35;2.28;28.35;0.58;28.35;2.34;28.35;1.40;28.35;0.40
28.37;13.70;28.37;8.11;28.37;3.92;28.37;8.60;28.37;4.88;28.37;1.40;28.37;3.39;28.37;2.30;28.37;0.62;28.37;2.33;28.37;1.43;28.37;0.41
28.40;13.76;28.40;8.23;28.40;4.00;28.40;8.61;28.40;4.97;28.40;1.44;28.40;3.38;28.40;2.30;28.40;0.60;28.40;2.35;28.40;1.43;28.40;0.41
28.42;13.70;28.42;8.19;28.42;4.07;28.42;8.64;28.42;4.95;28.42;1.47;28.42;3.39;28.42;2.32;28.42;0.64;28.42;2.35;28.42;1.43;28.42;0.42
28.44;13.72;28.44;8.31;28.44;4.15;28.44;8.66;28.44;5.04;28.44;1.50;28.44;3.38;28.44;2.33;28.44;0.62;28.44;2.36;28.44;1.43;28.44;0.40
28.47;13.70;28.47;8.29;28.47;4.22;28.47;8.71;28.47;5.02;28.47;1.52;28.47;3.37;28.47;2.33;28.47;0.66;28.47;2.34;28.47;1.44;28.47;0.42
28.49;13.72;28.49;8.42;28.49;4.30;28.49;8.73;28.49;5.10;28.49;1.56;28.49;3.36;28.49;2.34;28.49;0.66;28.49;2.35;28.49;1.44;28.49;0.41
28.52;13.74;28.52;8.40;28.52;4.36;28.52;8.77;28.52;5.09;28.52;1.59;28.52;3.36;28.52;2.35;28.52;0.69;28.52;2.36;28.52;1.44;28.52;0.42
28.54;13.78;28.54;8.54;28.54;4.44;28.54;8.80;28.54;5.19;28.54;1.62;28.54;3.35;28.54;2.36;28.54;0.69;28.54;2.36;28.54;1.43;28.54;0.41
28.57;13.79;28.57;8.52;28.57;4.51;28.57;8.86;28.57;5.17;28.57;1.65;28.57;3.35;28.57;2.37;28.57;0.72;28.57;2.35;28.57;1.44;28.57;0.42
28.59;13.84;28.59;8.67;28.59;4.60;28.59;8.93;28.59;5.24;28.59;1.68;28.59;3.34;28.59;2.37;28.59;0.72;28.59;2.35;28.59;1.43;28.59;0.40
28.62;13.92;28.62;8.67;28.62;4.69;28.62;8.98;28.62;5.25;28.62;1.72;28.62;3.35;28.62;2.38;28.62;0.75;28.62;2.37;28.62;1.42;28.62;0.42
28.64;13.95;28.64;8.81;28.64;4.79;28.64;9.02;28.64;5.33;28.64;1.75;28.64;3.38;28.64;2.40;28.64;0.75;28.64;2.38;28.64;1.42;28.64;0.40
28.66;14.03;28.66;8.80;28.66;4.87;28.66;9.09;28.66;5.37;28.66;1.78;28.66;3.38;28.66;2.41;28.66;0.78;28.66;2.38;28.66;1.42;28.66;0.42
28.69;14.06;28.69;8.94;28.69;4.97;28.69;9.15;28.69;5.44;28.69;1.81;28.69;3.38;28.69;2.42;28.69;0.80;28.69;2.39;28.69;1.42;28.69;0.41
28.71;14.13;28.71;8.94;28.71;5.05;28.71;9.21;28.71;5.45;28.71;1.84;28.71;3.38;28.71;2.43;28.71;0.81;28.71;2.39;28.71;1.42;28.71;0.42
28.74;14.18;28.74;9.08;28.74;5.15;28.74;9.25;28.74;5.52;28.74;1.86;28.74;3.40;28.74;2.45;28.74;0.83;28.74;2.41;28.74;1.42;28.74;0.40
28.76;14.25;28.76;9.07;28.76;5.24;28.76;9.30;28.76;5.59;28.76;1.89;28.76;3.40;28.76;2.49;28.76;0.85;28.76;2.42;28.76;1.43;28.76;0.43
28.79;14.28;28.79;9.20;28.79;5.33;28.79;9.36;28.79;5.62;28.79;1.93;28.79;3.40;28.79;2.50;28.79;0.89;28.79;2.42;28.79;1.43;28.79;0.41
28.81;14.37;28.81;9.21;28.81;5.41;28.81;9.42;28.81;5.67;28.81;1.96;28.81;3.39;28.81;2.51;28.81;0.90;28.81;2.42;28.81;1.41;28.81;0.42
28.84;14.42;28.84;9.35;28.84;5.52;28.84;9.46;28.84;5.69;28.84;1.98;28.84;3.40;28.84;2.52;28.84;0.92;28.84;2.44;28.84;1.41;28.84;0.40
28.86;14.49;28.86;9.36;28.86;5.61;28.86;9.52;28.86;5.75;28.86;2.01;28.86;3.40;28.86;2.54;28.86;0.94;28.86;2.44;28.86;1.41;28.86;0.43
28.88;14.55;28.88;9.50;28.88;5.73;28.88;9.57;28.88;5.79;28.88;2.06;28.88;3.41;28.88;2.55;28.88;0.98;28.88;2.43;28.88;1.40;28.88;0.42
28.91;14.64;28.91;9.54;28.91;5.83;28.91;9.65;28.91;5.85;28.91;2.11;28.91;3.41;28.91;2.56;28.91;0.99;28.91;2.43;28.91;1.38;28.91;0.45
28.93;14.70;28.93;9.68;28.93;5.94;28.93;9.71;28.93;5.88;28.93;2.14;28.93;3.41;28.93;2.57;28.93;1.02;28.93;2.43;28.93;1.38;28.93;0.43
28.96;14.80;28.96;9.70;28.96;6.06;28.96;9.78;28.96;5.95;28.96;2.17;28.96;3.41;28.96;2.59;28.96;1.02;28.96;2.44;28.96;1.38;28.96;0.45
28.98;14.86;28.98;9.85;28.98;6.18;28.98;9.85;28.98;6.00;28.98;2.22;28.98;3.42;28.98;2.61;28.98;1.06;28.98;2.43;28.98;1.40;28.98;0.45
29.01;14.94;29.01;9.88;29.01;6.26;29.01;9.91;29.01;6.06;29.01;2.25;29.01;3.42;29.01;2.62;29.01;1.07;29.01;2.44;29.01;1.39;29.01;0.47
29.03;15.02;29.03;9.99;29.03;6.36;29.03;9.96;29.03;6.09;29.03;2.29;29.03;3.44;29.03;2.63;29.03;1.10;29.03;2.44;29.03;1.40;29.03;0.45
29.05;15.12;29.05;10.03;29.05;6.47;29.05;10.03;29.05;6.15;29.05;2.31;29.05;3.44;29.05;2.64;29.05;1.10;29.05;2.45;29.05;1.40;29.05;0.45
29.08;15.17;29.08;10.15;29.08;6.57;29.08;10.10;29.08;6.19;29.08;2.33;29.08;3.43;29.08;2.65;29.08;1.13;29.08;2.44;29.08;1.42;29.08;0.45
29.10;15.28;29.10;10.21;29.10;6.67;29.10;10.16;29.10;6.23;29.10;2.37;29.10;3.43;29.10;2.66;29.10;1.15;29.10;2.45;29.10;1.41;29.10;0.45
29.13;15.36;29.13;10.34;29.13;6.77;29.13;10.22;29.13;6.26;29.13;2.41;29.13;3.44;29.13;2.66;29.13;1.18;29.13;2.44;29.13;1.41;29.13;0.44
29.15;15.47;29.15;10.42;29.15;6.87;29.15;10.28;29.15;6.32;29.15;2.43;29.15;3.44;29.15;2.68;29.15;1.18;29.15;2.45;29.15;1.41;29.15;0.44
29.18;15.55;29.18;10.53;29.18;7.01;29.18;10.37;29.18;6.36;29.18;2.47;29.18;3.45;29.18;2.70;29.18;1.22;29.18;2.43;29.18;1.42;29.18;0.45
29.20;15.67;29.20;10.64;29.20;7.12;29.20;10.47;29.20;6.42;29.20;2.50;29.20;3.45;29.20;2.70;29.20;1.23;29.20;2.44;29.20;1.42;29.20;0.44
29.23;15.78;29.23;10.77;29.23;7.25;29.23;10.54;29.23;6.47;29.23;2.55;29.23;3.47;29.23;2.72;29.23;1.25;29.23;2.43;29.23;1.42;29.23;0.43
29.25;15.91;29.25;10.88;29.25;7.37;29.25;10.63;29.25;6.54;29.25;2.58;29.25;3.50;29.25;2.74;29.25;1.26;29.25;2.45;29.25;1.40;29.25;0.43
29.27;16.01;29.27;10.99;29.27;7.51;29.27;10.72;29.27;6.61;29.27;2.62;29.27;3.51;29.27;2.75;29.27;1.30;29.27;2.43;29.27;1.42;29.27;0.44
29.30;16.13;29.30;11.10;29.30;7.64;29.30;10.82;29.30;6.68;29.30;2.65;29.30;3.51;29.30;2.77;29.30;1.30;29.30;2.44;29.30;1.41;29.30;0.44
29.32;16.23;29.32;11.19;29.32;7.76;29.32;10.91;29.32;6.72;29.32;2.68;29.32;3.53;29.32;2.78;29.32;1.33;29.32;2.43;29.32;1.41;29.32;0.43
29.35;16.37;29.35;11.31;29.35;7.86;29.35;10.98;29.35;6.80;29.35;2.70;29.35;3.55;29.35;2.79;29.35;1.34;29.35;2.46;29.35;1.40;29.35;0.42
29.37;16.47;29.37;11.39;29.37;7.99;29.37;11.06;29.37;6.85;29.37;2.73;29.37;3.56;29.37;2.83;29.37;1.37;29.37;2.45;29.37;1.41;29.37;0.43
29.40;16.60;29.40;11.51;29.40;8.09;29.40;11.14;29.40;6.91;29.40;2.76;29.40;3.56;29.40;2.84;29.40;1.39;29.40;2.46;29.40;1.40;29.40;0.43
29.42;16.73;29.42;11.59;29.42;8.22;29.42;11.23;29.42;6.95;29.42;2.79;29.42;3.56;29.42;2.86;29.42;1.42;29.42;2.45;29.42;1.40;29.42;0.42
29.45;16.87;29.45;11.71;29.45;8.34;29.45;11.29;29.45;7.00;29.45;2.81;29.45;3.57;29.45;2.87;29.45;1.43;29.45;2.47;29.45;1.39;29.45;0.42
29.47;17.00;29.47;11.80;29.47;8.46;29.47;11.38;29.47;7.05;29.47;2.84;29.47;3.59;29.47;2.90;29.47;1.47;29.47;2.46;29.47;1.40;29.47;0.42
29.49;17.13;29.49;11.94;29.49;8.59;29.49;11.47;29.49;7.11;29.49;2.88;29.49;3.60;29.49;2.91;29.49;1.50;29.49;2.47;29.49;1.39;29.49;0.44
29.52;17.27;29.52;12.05;29.52;8.74;29.52;11.58;29.52;7.16;29.52;2.94;29.52;3.59;29.52;2.94;29.52;1.53;29.52;2.45;29.52;1.40;29.52;0.44
29.54;17.43;29.54;12.19;29.54;8.89;29.54;11.66;29.54;7.22;29.54;2.98;29.54;3.60;29.54;2.95;29.54;1.56;29.54;2.46;29.54;1.39;29.54;0.44
29.57;17.57;29.57;12.30;29.57;9.06;29.57;11.78;29.57;7.28;29.57;3.02;29.57;3.61;29.57;2.98;29.57;1.59;29.57;2.45;29.57;1.40;29.57;0.45
29.59;17.71;29.59;12.44;29.59;9.20;29.59;11.87;29.59;7.34;29.59;3.06;29.59;3.62;29.59;2.99;29.59;1.61;29.59;2.46;29.59;1.40;29.59;0.45
29.62;17.87;29.62;12.56;29.62;9.35;29.62;12.00;29.62;7.41;29.62;3.12;29.62;3.63;29.62;3.02;29.62;1.64;29.62;2.45;29.62;1.40;29.62;0.45
29.64;18.00;29.64;12.68;29.64;9.48;29.64;12.05;29.64;7.47;29.64;3.15;29.64;3.64;29.64;3.02;29.64;1.65;29.64;2.45;29.64;1.40;29.64;0.45
29.67;18.15;29.67;12.77;29.67;9.63;29.67;12.16;29.67;7.52;29.67;3.19;29.67;3.65;29.67;3.04;29.67;1.66;29.67;2.45;29.67;1.41;29.67;0.43
29.69;18.28;29.69;12.90;29.69;9.75;29.69;12.24;29.69;7.58;29.69;3.21;29.69;3.66;29.69;3.05;29.69;1.69;29.69;2.44;29.69;1.42;29.69;0.44
29.71;18.42;29.71;13.00;29.71;9.87;29.71;12.35;29.71;7.63;29.71;3.26;29.71;3.68;29.71;3.06;29.71;1.71;29.71;2.44;29.71;1.42;29.71;0.44
29.74;18.55;29.74;13.12;29.74;9.99;29.74;12.41;29.74;7.68;29.74;3.28;29.74;3.69;29.74;3.07;29.74;1.73;29.74;2.46;29.74;1.42;29.74;0.44
29.76;18.72;29.76;13.22;29.76;10.13;29.76;12.53;29.76;7.74;29.76;3.32;29.76;3.70;29.76;3.09;29.76;1.75;29.76;2.44;29.76;1.43;29.76;0.44
29.79;18.83;29.79;13.35;29.79;10.26;29.79;12.60;29.79;7.79;29.79;3.34;29.79;3.70;29.79;3.09;29.79;1.77;29.79;2.44;29.79;1.44;29.79;0.44
29.81;19.03;29.81;13.47;29.81;10.41;29.81;12.76;29.81;7.84;29.81;3.39;29.81;3.72;29.81;3.10;29.81;1.79;29.81;2.43;29.81;1.44;29.81;0.44
29.84;19.19;29.84;13.63;29.84;10.56;29.84;12.85;29.84;7.91;29.84;3.43;29.84;3.73;29.84;3.11;29.84;1.81;29.84;2.45;29.84;1.43;29.84;0.44
29.86;19.40;29.86;13.75;29.86;10.72;29.86;12.99;29.86;7.98;29.86;3.47;29.86;3.78;29.86;3.14;29.86;1.82;29.86;2.43;29.86;1.44;29.86;0.44
29.89;19.56;29.89;13.89;29.89;10.88;29.89;13.10;29.89;8.05;29.89;3.49;29.89;3.78;29.89;3.15;29.89;1.85;29.89;2.43;29.89;1.44;29.89;0.44
29.91;19.78;29.91;14.03;29.91;11.03;29.91;13.28;29.91;8.11;29.91;3.54;29.91;3.81;29.91;3.17;29.91;1.88;29.91;2.40;29.91;1.45;29.91;0.43
29.93;19.93;29.93;14.16;29.93;11.13;29.93;13.36;29.93;8.17;29.93;3.57;29.93;3.82;29.93;3.18;29.93;1.89;29.93;2.43;29.93;1.43;29.93;0.41
29.96;20.15;29.96;14.27;29.96;11.29;29.96;13.51;29.96;8.23;29.96;3.59;29.96;3.87;29.96;3.21;29.96;1.91;29.96;2.43;29.96;1.45;29.96;0.41
29.98;20.29;29.98;14.38;29.98;11.40;29.98;13.61;29.98;8.30;29.98;3.62;29.98;3.86;29.98;3.24;29.98;1.94;29.98;2.46;29.98;1.44;29.98;0.41
30.01;20.51;30.01;14.50;30.01;11.56;30.01;13.77;30.01;8.35;30.01;3.66;30.01;3.89;30.01;3.25;30.01;1.98;30.01;2.43;30.01;1.45;30.01;0.43
30.03;20.67;30.03;14.61;30.03;11.66;30.03;13.87;30.03;8.40;30.03;3.69;30.03;3.88;30.03;3.27;30.03;1.99;30.03;2.45;30.03;1.42;30.03;0.41
30.06;20.91;30.06;14.73;30.06;11.82;30.06;14.03;30.06;8.45;30.06;3.72;30.06;3.93;30.06;3.29;30.06;2.00;30.06;2.44;30.06;1.44;30.06;0.41
